year,office,state,county_fips,county_name,party,mode,votes
2024,PRESIDENT,NC,37121,MITCHELL,REPUBLICAN,EARLY VOTING,5102
2024,PRESIDENT,NC,37121,MITCHELL,REPUBLICAN,ELECTION DAY,1524
2024,PRESIDENT,NC,37121,MITCHELL,REPUBLICAN,PROVISIONAL,39
2024,PRESIDENT,NC,37123,MONTGOMERY,DEMOCRAT,ABSENTEE BY MAIL,166
2024,PRESIDENT,NC,37123,MONTGOMERY,DEMOCRAT,EARLY VOTING,2744
2024,PRESIDENT,NC,37123,MONTGOMERY,DEMOCRAT,ELECTION DAY,1104
2024,PRESIDENT,NC,37123,MONTGOMERY,DEMOCRAT,PROVISIONAL,31
2024,PRESIDENT,NC,37123,MONTGOMERY,LIBERTARIAN,ABSENTEE BY MAIL,2
2024,PRESIDENT,NC,37123,MONTGOMERY,LIBERTARIAN,EARLY VOTING,22
2024,PRESIDENT,NC,37123,MONTGOMERY,LIBERTARIAN,ELECTION DAY,13
2024,PRESIDENT,NC,37123,MONTGOMERY,LIBERTARIAN,PROVISIONAL,1
2024,PRESIDENT,NC,37123,MONTGOMERY,OTHER,ABSENTEE BY MAIL,1
2024,PRESIDENT,NC,37123,MONTGOMERY,OTHER,EARLY VOTING,30
2024,PRESIDENT,NC,37123,MONTGOMERY,OTHER,ELECTION DAY,39
2024,PRESIDENT,NC,37123,MONTGOMERY,OTHER,PROVISIONAL,0
2024,PRESIDENT,NC,37123,MONTGOMERY,REPUBLICAN,ABSENTEE BY MAIL,177
2024,PRESIDENT,NC,37123,MONTGOMERY,REPUBLICAN,EARLY VOTING,6211
2024,PRESIDENT,NC,37123,MONTGOMERY,REPUBLICAN,ELECTION DAY,2607
2024,PRESIDENT,NC,37123,MONTGOMERY,REPUBLICAN,PROVISIONAL,31
2024,PRESIDENT,NC,37125,MOORE,DEMOCRAT,ABSENTEE BY MAIL,2279
2024,PRESIDENT,NC,37125,MOORE,DEMOCRAT,EARLY VOTING,14081
2024,PRESIDENT,NC,37125,MOORE,DEMOCRAT,ELECTION DAY,5014
2024,PRESIDENT,NC,37125,MOORE,DEMOCRAT,PROVISIONAL,75
2024,PRESIDENT,NC,37125,MOORE,LIBERTARIAN,ABSENTEE BY MAIL,31
2024,PRESIDENT,NC,37125,MOORE,LIBERTARIAN,EARLY VOTING,119
2024,PRESIDENT,NC,37125,MOORE,LIBERTARIAN,ELECTION DAY,131
2024,PRESIDENT,NC,37125,MOORE,LIBERTARIAN,PROVISIONAL,1
2024,PRESIDENT,NC,37125,MOORE,OTHER,ABSENTEE BY MAIL,39
2024,PRESIDENT,NC,37125,MOORE,OTHER,EARLY VOTING,205
2024,PRESIDENT,NC,37125,MOORE,OTHER,ELECTION DAY,209
2024,PRESIDENT,NC,37125,MOORE,OTHER,PROVISIONAL,2
2024,PRESIDENT,NC,37125,MOORE,REPUBLICAN,ABSENTEE BY MAIL,2149
2024,PRESIDENT,NC,37125,MOORE,REPUBLICAN,EARLY VOTING,27283
2024,PRESIDENT,NC,37125,MOORE,REPUBLICAN,ELECTION DAY,10070
2024,PRESIDENT,NC,37125,MOORE,REPUBLICAN,PROVISIONAL,131
2024,PRESIDENT,NC,37127,NASH,DEMOCRAT,ABSENTEE BY MAIL,799
2024,PRESIDENT,NC,37127,NASH,DEMOCRAT,EARLY VOTING,19692
2024,PRESIDENT,NC,37127,NASH,DEMOCRAT,ELECTION DAY,4883
2024,PRESIDENT,NC,37127,NASH,DEMOCRAT,PROVISIONAL,134
2024,PRESIDENT,NC,37127,NASH,LIBERTARIAN,ABSENTEE BY MAIL,3
2024,PRESIDENT,NC,37127,NASH,LIBERTARIAN,EARLY VOTING,65
2024,PRESIDENT,NC,37127,NASH,LIBERTARIAN,ELECTION DAY,39
2024,PRESIDENT,NC,37127,NASH,LIBERTARIAN,PROVISIONAL,2
2024,PRESIDENT,NC,37127,NASH,OTHER,ABSENTEE BY MAIL,15
2024,PRESIDENT,NC,37127,NASH,OTHER,EARLY VOTING,244
2024,PRESIDENT,NC,37127,NASH,OTHER,ELECTION DAY,159
2024,PRESIDENT,NC,37127,NASH,OTHER,PROVISIONAL,5
2024,PRESIDENT,NC,37127,NASH,REPUBLICAN,ABSENTEE BY MAIL,501
2024,PRESIDENT,NC,37127,NASH,REPUBLICAN,EARLY VOTING,20817
2024,PRESIDENT,NC,37127,NASH,REPUBLICAN,ELECTION DAY,5023
2024,PRESIDENT,NC,37127,NASH,REPUBLICAN,PROVISIONAL,90
2024,PRESIDENT,NC,37129,NEW HANOVER,DEMOCRAT,ABSENTEE BY MAIL,5342
2024,PRESIDENT,NC,37129,NEW HANOVER,DEMOCRAT,EARLY VOTING,48604
2024,PRESIDENT,NC,37129,NEW HANOVER,DEMOCRAT,ELECTION DAY,14531
2024,PRESIDENT,NC,37129,NEW HANOVER,DEMOCRAT,PROVISIONAL,337
2024,PRESIDENT,NC,37129,NEW HANOVER,LIBERTARIAN,ABSENTEE BY MAIL,38
2024,PRESIDENT,NC,37129,NEW HANOVER,LIBERTARIAN,EARLY VOTING,311
2024,PRESIDENT,NC,37129,NEW HANOVER,LIBERTARIAN,ELECTION DAY,249
2024,PRESIDENT,NC,37129,NEW HANOVER,LIBERTARIAN,PROVISIONAL,8
2024,PRESIDENT,NC,37129,NEW HANOVER,OTHER,ABSENTEE BY MAIL,78
2024,PRESIDENT,NC,37129,NEW HANOVER,OTHER,EARLY VOTING,705
2024,PRESIDENT,NC,37129,NEW HANOVER,OTHER,ELECTION DAY,571
2024,PRESIDENT,NC,37129,NEW HANOVER,OTHER,PROVISIONAL,11
2024,PRESIDENT,NC,37129,NEW HANOVER,REPUBLICAN,ABSENTEE BY MAIL,3073
2024,PRESIDENT,NC,37129,NEW HANOVER,REPUBLICAN,EARLY VOTING,48024
2024,PRESIDENT,NC,37129,NEW HANOVER,REPUBLICAN,ELECTION DAY,16475
2024,PRESIDENT,NC,37129,NEW HANOVER,REPUBLICAN,PROVISIONAL,377
2024,PRESIDENT,NC,37131,NORTHAMPTON,DEMOCRAT,ABSENTEE BY MAIL,132
2024,PRESIDENT,NC,37131,NORTHAMPTON,DEMOCRAT,EARLY VOTING,3713
2024,PRESIDENT,NC,37131,NORTHAMPTON,DEMOCRAT,ELECTION DAY,1377
2024,PRESIDENT,NC,37131,NORTHAMPTON,DEMOCRAT,PROVISIONAL,17
2024,PRESIDENT,NC,37131,NORTHAMPTON,LIBERTARIAN,ABSENTEE BY MAIL,0
2024,PRESIDENT,NC,37131,NORTHAMPTON,LIBERTARIAN,EARLY VOTING,6
2024,PRESIDENT,NC,37131,NORTHAMPTON,LIBERTARIAN,ELECTION DAY,7
2024,PRESIDENT,NC,37131,NORTHAMPTON,LIBERTARIAN,PROVISIONAL,0
2024,PRESIDENT,NC,37131,NORTHAMPTON,OTHER,ABSENTEE BY MAIL,5
2024,PRESIDENT,NC,37131,NORTHAMPTON,OTHER,EARLY VOTING,30
2024,PRESIDENT,NC,37131,NORTHAMPTON,OTHER,ELECTION DAY,23
2024,PRESIDENT,NC,37131,NORTHAMPTON,OTHER,PROVISIONAL,0
2024,PRESIDENT,NC,37131,NORTHAMPTON,REPUBLICAN,ABSENTEE BY MAIL,62
2024,PRESIDENT,NC,37131,NORTHAMPTON,REPUBLICAN,EARLY VOTING,2543
2024,PRESIDENT,NC,37131,NORTHAMPTON,REPUBLICAN,ELECTION DAY,1291
2024,PRESIDENT,NC,37131,NORTHAMPTON,REPUBLICAN,PROVISIONAL,9
2024,PRESIDENT,NC,37133,ONSLOW,DEMOCRAT,ABSENTEE BY MAIL,1676
2024,PRESIDENT,NC,37133,ONSLOW,DEMOCRAT,EARLY VOTING,18232
2024,PRESIDENT,NC,37133,ONSLOW,DEMOCRAT,ELECTION DAY,5225
2024,PRESIDENT,NC,37133,ONSLOW,DEMOCRAT,PROVISIONAL,551
2024,PRESIDENT,NC,37133,ONSLOW,LIBERTARIAN,ABSENTEE BY MAIL,14
2024,PRESIDENT,NC,37133,ONSLOW,LIBERTARIAN,EARLY VOTING,197
2024,PRESIDENT,NC,37133,ONSLOW,LIBERTARIAN,ELECTION DAY,152
2024,PRESIDENT,NC,37133,ONSLOW,LIBERTARIAN,PROVISIONAL,17
2024,PRESIDENT,NC,37133,ONSLOW,OTHER,ABSENTEE BY MAIL,35
2024,PRESIDENT,NC,37133,ONSLOW,OTHER,EARLY VOTING,349
2024,PRESIDENT,NC,37133,ONSLOW,OTHER,ELECTION DAY,257
2024,PRESIDENT,NC,37133,ONSLOW,OTHER,PROVISIONAL,16
2024,PRESIDENT,NC,37133,ONSLOW,REPUBLICAN,ABSENTEE BY MAIL,1870
2024,PRESIDENT,NC,37133,ONSLOW,REPUBLICAN,EARLY VOTING,39931
2024,PRESIDENT,NC,37133,ONSLOW,REPUBLICAN,ELECTION DAY,12260
2024,PRESIDENT,NC,37133,ONSLOW,REPUBLICAN,PROVISIONAL,899
2024,PRESIDENT,NC,37135,ORANGE,DEMOCRAT,ABSENTEE BY MAIL,5383
2024,PRESIDENT,NC,37135,ORANGE,DEMOCRAT,EARLY VOTING,52625
2024,PRESIDENT,NC,37135,ORANGE,DEMOCRAT,ELECTION DAY,7339
2024,PRESIDENT,NC,37135,ORANGE,DEMOCRAT,PROVISIONAL,97
2024,PRESIDENT,NC,37135,ORANGE,LIBERTARIAN,ABSENTEE BY MAIL,19
2024,PRESIDENT,NC,37135,ORANGE,LIBERTARIAN,EARLY VOTING,197
2024,PRESIDENT,NC,37135,ORANGE,LIBERTARIAN,ELECTION DAY,114
2024,PRESIDENT,NC,37135,ORANGE,LIBERTARIAN,PROVISIONAL,0
2024,PRESIDENT,NC,37135,ORANGE,OTHER,ABSENTEE BY MAIL,79
2024,PRESIDENT,NC,37135,ORANGE,OTHER,EARLY VOTING,772
2024,PRESIDENT,NC,37135,ORANGE,OTHER,ELECTION DAY,375
2024,PRESIDENT,NC,37135,ORANGE,OTHER,PROVISIONAL,1
2024,PRESIDENT,NC,37135,ORANGE,REPUBLICAN,ABSENTEE BY MAIL,838
2024,PRESIDENT,NC,37135,ORANGE,REPUBLICAN,EARLY VOTING,15225
2024,PRESIDENT,NC,37135,ORANGE,REPUBLICAN,ELECTION DAY,4702
2024,PRESIDENT,NC,37135,ORANGE,REPUBLICAN,PROVISIONAL,41
2024,PRESIDENT,NC,37137,PAMLICO,DEMOCRAT,ABSENTEE BY MAIL,163
2024,PRESIDENT,NC,37137,PAMLICO,DEMOCRAT,EARLY VOTING,1995
2024,PRESIDENT,NC,37137,PAMLICO,DEMOCRAT,ELECTION DAY,510
2024,PRESIDENT,NC,37137,PAMLICO,DEMOCRAT,PROVISIONAL,8
2024,PRESIDENT,NC,37137,PAMLICO,LIBERTARIAN,ABSENTEE BY MAIL,1
2024,PRESIDENT,NC,37137,PAMLICO,LIBERTARIAN,EARLY VOTING,18
2024,PRESIDENT,NC,37137,PAMLICO,LIBERTARIAN,ELECTION DAY,11
2024,PRESIDENT,NC,37137,PAMLICO,LIBERTARIAN,PROVISIONAL,0
2024,PRESIDENT,NC,37137,PAMLICO,OTHER,ABSENTEE BY MAIL,1
2024,PRESIDENT,NC,37137,PAMLICO,OTHER,EARLY VOTING,21
2024,PRESIDENT,NC,37137,PAMLICO,OTHER,ELECTION DAY,19
2024,PRESIDENT,NC,37137,PAMLICO,OTHER,PROVISIONAL,0
2024,PRESIDENT,NC,37137,PAMLICO,REPUBLICAN,ABSENTEE BY MAIL,149
2024,PRESIDENT,NC,37137,PAMLICO,REPUBLICAN,EARLY VOTING,3954
2024,PRESIDENT,NC,37137,PAMLICO,REPUBLICAN,ELECTION DAY,1109
2024,PRESIDENT,NC,37137,PAMLICO,REPUBLICAN,PROVISIONAL,17
2024,PRESIDENT,NC,37139,PASQUOTANK,DEMOCRAT,ABSENTEE BY MAIL,381
2024,PRESIDENT,NC,37139,PASQUOTANK,DEMOCRAT,EARLY VOTING,7175
2024,PRESIDENT,NC,37139,PASQUOTANK,DEMOCRAT,ELECTION DAY,1952
2024,PRESIDENT,NC,37139,PASQUOTANK,DEMOCRAT,PROVISIONAL,41
2024,PRESIDENT,NC,37139,PASQUOTANK,LIBERTARIAN,ABSENTEE BY MAIL,2
2024,PRESIDENT,NC,37139,PASQUOTANK,LIBERTARIAN,EARLY VOTING,32
2024,PRESIDENT,NC,37139,PASQUOTANK,LIBERTARIAN,ELECTION DAY,32
2024,PRESIDENT,NC,37139,PASQUOTANK,LIBERTARIAN,PROVISIONAL,0
2024,PRESIDENT,NC,37139,PASQUOTANK,OTHER,ABSENTEE BY MAIL,7
2024,PRESIDENT,NC,37139,PASQUOTANK,OTHER,EARLY VOTING,103
2024,PRESIDENT,NC,37139,PASQUOTANK,OTHER,ELECTION DAY,81
2024,PRESIDENT,NC,37139,PASQUOTANK,OTHER,PROVISIONAL,0
2024,PRESIDENT,NC,37139,PASQUOTANK,REPUBLICAN,ABSENTEE BY MAIL,260
2024,PRESIDENT,NC,37139,PASQUOTANK,REPUBLICAN,EARLY VOTING,7374
2024,PRESIDENT,NC,37139,PASQUOTANK,REPUBLICAN,ELECTION DAY,2856
2024,PRESIDENT,NC,37139,PASQUOTANK,REPUBLICAN,PROVISIONAL,47
2024,PRESIDENT,NC,37141,PENDER,DEMOCRAT,ABSENTEE BY MAIL,739
2024,PRESIDENT,NC,37141,PENDER,DEMOCRAT,EARLY VOTING,9427
2024,PRESIDENT,NC,37141,PENDER,DEMOCRAT,ELECTION DAY,2194
2024,PRESIDENT,NC,37141,PENDER,DEMOCRAT,PROVISIONAL,100
2024,PRESIDENT,NC,37141,PENDER,LIBERTARIAN,ABSENTEE BY MAIL,3
2024,PRESIDENT,NC,37141,PENDER,LIBERTARIAN,EARLY VOTING,111
2024,PRESIDENT,NC,37141,PENDER,LIBERTARIAN,ELECTION DAY,50
2024,PRESIDENT,NC,37141,PENDER,LIBERTARIAN,PROVISIONAL,2
2024,PRESIDENT,NC,37141,PENDER,OTHER,ABSENTEE BY MAIL,9
2024,PRESIDENT,NC,37141,PENDER,OTHER,EARLY VOTING,150
2024,PRESIDENT,NC,37141,PENDER,OTHER,ELECTION DAY,82
2024,PRESIDENT,NC,37141,PENDER,OTHER,PROVISIONAL,0
2024,PRESIDENT,NC,37141,PENDER,REPUBLICAN,ABSENTEE BY MAIL,651
2024,PRESIDENT,NC,37141,PENDER,REPUBLICAN,EARLY VOTING,21225
2024,PRESIDENT,NC,37141,PENDER,REPUBLICAN,ELECTION DAY,4004
2024,PRESIDENT,NC,37141,PENDER,REPUBLICAN,PROVISIONAL,162
2024,PRESIDENT,NC,37143,PERQUIMANS,DEMOCRAT,ABSENTEE BY MAIL,85
2024,PRESIDENT,NC,37143,PERQUIMANS,DEMOCRAT,EARLY VOTING,1592
2024,PRESIDENT,NC,37143,PERQUIMANS,DEMOCRAT,ELECTION DAY,586
2024,PRESIDENT,NC,37143,PERQUIMANS,DEMOCRAT,PROVISIONAL,6
2024,PRESIDENT,NC,37143,PERQUIMANS,LIBERTARIAN,ABSENTEE BY MAIL,1
2024,PRESIDENT,NC,37143,PERQUIMANS,LIBERTARIAN,EARLY VOTING,8
2024,PRESIDENT,NC,37143,PERQUIMANS,LIBERTARIAN,ELECTION DAY,13
2024,PRESIDENT,NC,37143,PERQUIMANS,LIBERTARIAN,PROVISIONAL,0
2024,PRESIDENT,NC,37143,PERQUIMANS,OTHER,ABSENTEE BY MAIL,1
2024,PRESIDENT,NC,37143,PERQUIMANS,OTHER,EARLY VOTING,68
2024,PRESIDENT,NC,37143,PERQUIMANS,OTHER,ELECTION DAY,28
2024,PRESIDENT,NC,37143,PERQUIMANS,OTHER,PROVISIONAL,0
2024,PRESIDENT,NC,37143,PERQUIMANS,REPUBLICAN,ABSENTEE BY MAIL,101
2024,PRESIDENT,NC,37143,PERQUIMANS,REPUBLICAN,EARLY VOTING,3778
2024,PRESIDENT,NC,37143,PERQUIMANS,REPUBLICAN,ELECTION DAY,1384
2024,PRESIDENT,NC,37143,PERQUIMANS,REPUBLICAN,PROVISIONAL,15
2024,PRESIDENT,NC,37145,PERSON,DEMOCRAT,ABSENTEE BY MAIL,357
2024,PRESIDENT,NC,37145,PERSON,DEMOCRAT,EARLY VOTING,6177
2024,PRESIDENT,NC,37145,PERSON,DEMOCRAT,ELECTION DAY,1725
2024,PRESIDENT,NC,37145,PERSON,DEMOCRAT,PROVISIONAL,36
2024,PRESIDENT,NC,37145,PERSON,LIBERTARIAN,ABSENTEE BY MAIL,1
2024,PRESIDENT,NC,37145,PERSON,LIBERTARIAN,EARLY VOTING,33
2024,PRESIDENT,NC,37145,PERSON,LIBERTARIAN,ELECTION DAY,18
2024,PRESIDENT,NC,37145,PERSON,LIBERTARIAN,PROVISIONAL,0
2024,PRESIDENT,NC,37145,PERSON,OTHER,ABSENTEE BY MAIL,10
2024,PRESIDENT,NC,37145,PERSON,OTHER,EARLY VOTING,102
2024,PRESIDENT,NC,37145,PERSON,OTHER,ELECTION DAY,64
2024,PRESIDENT,NC,37145,PERSON,OTHER,PROVISIONAL,4
2024,PRESIDENT,NC,37145,PERSON,REPUBLICAN,ABSENTEE BY MAIL,327
2024,PRESIDENT,NC,37145,PERSON,REPUBLICAN,EARLY VOTING,9864
2024,PRESIDENT,NC,37145,PERSON,REPUBLICAN,ELECTION DAY,3280
2024,PRESIDENT,NC,37145,PERSON,REPUBLICAN,PROVISIONAL,38
2024,PRESIDENT,NC,37147,PITT,DEMOCRAT,ABSENTEE BY MAIL,1856
2024,PRESIDENT,NC,37147,PITT,DEMOCRAT,EARLY VOTING,34560
2024,PRESIDENT,NC,37147,PITT,DEMOCRAT,ELECTION DAY,8554
2024,PRESIDENT,NC,37147,PITT,DEMOCRAT,PROVISIONAL,626
2024,PRESIDENT,NC,37147,PITT,LIBERTARIAN,ABSENTEE BY MAIL,11
2024,PRESIDENT,NC,37147,PITT,LIBERTARIAN,EARLY VOTING,181
2024,PRESIDENT,NC,37147,PITT,LIBERTARIAN,ELECTION DAY,135
2024,PRESIDENT,NC,37147,PITT,LIBERTARIAN,PROVISIONAL,6
2024,PRESIDENT,NC,37147,PITT,OTHER,ABSENTEE BY MAIL,27
2024,PRESIDENT,NC,37147,PITT,OTHER,EARLY VOTING,469
2024,PRESIDENT,NC,37147,PITT,OTHER,ELECTION DAY,288
2024,PRESIDENT,NC,37147,PITT,OTHER,PROVISIONAL,15
2024,PRESIDENT,NC,37147,PITT,REPUBLICAN,ABSENTEE BY MAIL,980
2024,PRESIDENT,NC,37147,PITT,REPUBLICAN,EARLY VOTING,30987
2024,PRESIDENT,NC,37147,PITT,REPUBLICAN,ELECTION DAY,8090
2024,PRESIDENT,NC,37147,PITT,REPUBLICAN,PROVISIONAL,346
2024,PRESIDENT,NC,37149,POLK,DEMOCRAT,ABSENTEE BY MAIL,365
2024,PRESIDENT,NC,37149,POLK,DEMOCRAT,EARLY VOTING,3769
2024,PRESIDENT,NC,37149,POLK,DEMOCRAT,ELECTION DAY,690
2024,PRESIDENT,NC,37149,POLK,DEMOCRAT,PROVISIONAL,3
2024,PRESIDENT,NC,37149,POLK,LIBERTARIAN,ABSENTEE BY MAIL,0
2024,PRESIDENT,NC,37149,POLK,LIBERTARIAN,EARLY VOTING,29
2024,PRESIDENT,NC,37149,POLK,LIBERTARIAN,ELECTION DAY,21
2024,PRESIDENT,NC,37149,POLK,LIBERTARIAN,PROVISIONAL,0
2024,PRESIDENT,NC,37149,POLK,OTHER,ABSENTEE BY MAIL,5
2024,PRESIDENT,NC,37149,POLK,OTHER,EARLY VOTING,43
2024,PRESIDENT,NC,37149,POLK,OTHER,ELECTION DAY,36
2024,PRESIDENT,NC,37149,POLK,OTHER,PROVISIONAL,0
2024,PRESIDENT,NC,37149,POLK,REPUBLICAN,ABSENTEE BY MAIL,311
2024,PRESIDENT,NC,37149,POLK,REPUBLICAN,EARLY VOTING,6111
2024,PRESIDENT,NC,37149,POLK,REPUBLICAN,ELECTION DAY,1664
2024,PRESIDENT,NC,37149,POLK,REPUBLICAN,PROVISIONAL,21
2024,PRESIDENT,NC,37151,RANDOLPH,DEMOCRAT,ABSENTEE BY MAIL,1045
2024,PRESIDENT,NC,37151,RANDOLPH,DEMOCRAT,EARLY VOTING,11570
2024,PRESIDENT,NC,37151,RANDOLPH,DEMOCRAT,ELECTION DAY,3270
2024,PRESIDENT,NC,37151,RANDOLPH,DEMOCRAT,PROVISIONAL,66
2024,PRESIDENT,NC,37151,RANDOLPH,LIBERTARIAN,ABSENTEE BY MAIL,8
2024,PRESIDENT,NC,37151,RANDOLPH,LIBERTARIAN,EARLY VOTING,104
2024,PRESIDENT,NC,37151,RANDOLPH,LIBERTARIAN,ELECTION DAY,68
2024,PRESIDENT,NC,37151,RANDOLPH,LIBERTARIAN,PROVISIONAL,0
2024,PRESIDENT,NC,37151,RANDOLPH,OTHER,ABSENTEE BY MAIL,55
2024,PRESIDENT,NC,37151,RANDOLPH,OTHER,EARLY VOTING,283
2024,PRESIDENT,NC,37151,RANDOLPH,OTHER,ELECTION DAY,180
2024,PRESIDENT,NC,37151,RANDOLPH,OTHER,PROVISIONAL,2
2024,PRESIDENT,NC,37151,RANDOLPH,REPUBLICAN,ABSENTEE BY MAIL,1631
2024,PRESIDENT,NC,37151,RANDOLPH,REPUBLICAN,EARLY VOTING,46106
2024,PRESIDENT,NC,37151,RANDOLPH,REPUBLICAN,ELECTION DAY,11389
2024,PRESIDENT,NC,37151,RANDOLPH,REPUBLICAN,PROVISIONAL,231
2024,PRESIDENT,NC,37153,RICHMOND,DEMOCRAT,ABSENTEE BY MAIL,222
2024,PRESIDENT,NC,37153,RICHMOND,DEMOCRAT,EARLY VOTING,5125
2024,PRESIDENT,NC,37153,RICHMOND,DEMOCRAT,ELECTION DAY,2397
2024,PRESIDENT,NC,37153,RICHMOND,DEMOCRAT,PROVISIONAL,43
2024,PRESIDENT,NC,37153,RICHMOND,LIBERTARIAN,ABSENTEE BY MAIL,2
2024,PRESIDENT,NC,37153,RICHMOND,LIBERTARIAN,EARLY VOTING,20
2024,PRESIDENT,NC,37153,RICHMOND,LIBERTARIAN,ELECTION DAY,13
2024,PRESIDENT,NC,37153,RICHMOND,LIBERTARIAN,PROVISIONAL,0
2024,PRESIDENT,NC,37153,RICHMOND,OTHER,ABSENTEE BY MAIL,3
2024,PRESIDENT,NC,37153,RICHMOND,OTHER,EARLY VOTING,55
2024,PRESIDENT,NC,37153,RICHMOND,OTHER,ELECTION DAY,60
2024,PRESIDENT,NC,37153,RICHMOND,OTHER,PROVISIONAL,2
2024,PRESIDENT,NC,37153,RICHMOND,REPUBLICAN,ABSENTEE BY MAIL,202
2024,PRESIDENT,NC,37153,RICHMOND,REPUBLICAN,EARLY VOTING,8286
2024,PRESIDENT,NC,37153,RICHMOND,REPUBLICAN,ELECTION DAY,3386
2024,PRESIDENT,NC,37153,RICHMOND,REPUBLICAN,PROVISIONAL,57
2024,PRESIDENT,NC,37155,ROBESON,DEMOCRAT,ABSENTEE BY MAIL,499
2024,PRESIDENT,NC,37155,ROBESON,DEMOCRAT,EARLY VOTING,11263
2024,PRESIDENT,NC,37155,ROBESON,DEMOCRAT,ELECTION DAY,4827
2024,PRESIDENT,NC,37155,ROBESON,DEMOCRAT,PROVISIONAL,139
2024,PRESIDENT,NC,37155,ROBESON,LIBERTARIAN,ABSENTEE BY MAIL,1
2024,PRESIDENT,NC,37155,ROBESON,LIBERTARIAN,EARLY VOTING,44
2024,PRESIDENT,NC,37155,ROBESON,LIBERTARIAN,ELECTION DAY,36
2024,PRESIDENT,NC,37155,ROBESON,LIBERTARIAN,PROVISIONAL,0
2024,PRESIDENT,NC,37155,ROBESON,OTHER,ABSENTEE BY MAIL,14
2024,PRESIDENT,NC,37155,ROBESON,OTHER,EARLY VOTING,140
2024,PRESIDENT,NC,37155,ROBESON,OTHER,ELECTION DAY,159
2024,PRESIDENT,NC,37155,ROBESON,OTHER,PROVISIONAL,1
2024,PRESIDENT,NC,37155,ROBESON,REPUBLICAN,ABSENTEE BY MAIL,454
2024,PRESIDENT,NC,37155,ROBESON,REPUBLICAN,EARLY VOTING,19340
2024,PRESIDENT,NC,37155,ROBESON,REPUBLICAN,ELECTION DAY,9444
2024,PRESIDENT,NC,37155,ROBESON,REPUBLICAN,PROVISIONAL,409
2024,PRESIDENT,NC,37157,ROCKINGHAM,DEMOCRAT,ABSENTEE BY MAIL,703
2024,PRESIDENT,NC,37157,ROCKINGHAM,DEMOCRAT,EARLY VOTING,12017
2024,PRESIDENT,NC,37157,ROCKINGHAM,DEMOCRAT,ELECTION DAY,2896
2024,PRESIDENT,NC,37157,ROCKINGHAM,DEMOCRAT,PROVISIONAL,60
2024,PRESIDENT,NC,37157,ROCKINGHAM,LIBERTARIAN,ABSENTEE BY MAIL,7
2024,PRESIDENT,NC,37157,ROCKINGHAM,LIBERTARIAN,EARLY VOTING,74
2024,PRESIDENT,NC,37157,ROCKINGHAM,LIBERTARIAN,ELECTION DAY,47
2024,PRESIDENT,NC,37157,ROCKINGHAM,LIBERTARIAN,PROVISIONAL,2
2024,PRESIDENT,NC,37157,ROCKINGHAM,OTHER,ABSENTEE BY MAIL,8
2024,PRESIDENT,NC,37157,ROCKINGHAM,OTHER,EARLY VOTING,205
2024,PRESIDENT,NC,37157,ROCKINGHAM,OTHER,ELECTION DAY,127
2024,PRESIDENT,NC,37157,ROCKINGHAM,OTHER,PROVISIONAL,2
2024,PRESIDENT,NC,37157,ROCKINGHAM,REPUBLICAN,ABSENTEE BY MAIL,738
2024,PRESIDENT,NC,37157,ROCKINGHAM,REPUBLICAN,EARLY VOTING,25871
2024,PRESIDENT,NC,37157,ROCKINGHAM,REPUBLICAN,ELECTION DAY,6742
2024,PRESIDENT,NC,37157,ROCKINGHAM,REPUBLICAN,PROVISIONAL,96
2024,PRESIDENT,NC,37159,ROWAN,DEMOCRAT,ABSENTEE BY MAIL,1548
2024,PRESIDENT,NC,37159,ROWAN,DEMOCRAT,EARLY VOTING,16493
2024,PRESIDENT,NC,37159,ROWAN,DEMOCRAT,ELECTION DAY,5664
2024,PRESIDENT,NC,37159,ROWAN,DEMOCRAT,PROVISIONAL,83
2024,PRESIDENT,NC,37159,ROWAN,LIBERTARIAN,ABSENTEE BY MAIL,15
2024,PRESIDENT,NC,37159,ROWAN,LIBERTARIAN,EARLY VOTING,119
2024,PRESIDENT,NC,37159,ROWAN,LIBERTARIAN,ELECTION DAY,106
2024,PRESIDENT,NC,37159,ROWAN,LIBERTARIAN,PROVISIONAL,0
2024,PRESIDENT,NC,37159,ROWAN,OTHER,ABSENTEE BY MAIL,38
2024,PRESIDENT,NC,37159,ROWAN,OTHER,EARLY VOTING,328
2024,PRESIDENT,NC,37159,ROWAN,OTHER,ELECTION DAY,190
2024,PRESIDENT,NC,37159,ROWAN,OTHER,PROVISIONAL,3
2024,PRESIDENT,NC,37159,ROWAN,REPUBLICAN,ABSENTEE BY MAIL,1546
2024,PRESIDENT,NC,37159,ROWAN,REPUBLICAN,EARLY VOTING,37217
2024,PRESIDENT,NC,37159,ROWAN,REPUBLICAN,ELECTION DAY,11933
2024,PRESIDENT,NC,37159,ROWAN,REPUBLICAN,PROVISIONAL,111
2024,PRESIDENT,NC,37161,RUTHERFORD,DEMOCRAT,ABSENTEE BY MAIL,619
2024,PRESIDENT,NC,37161,RUTHERFORD,DEMOCRAT,EARLY VOTING,6008
2024,PRESIDENT,NC,37161,RUTHERFORD,DEMOCRAT,ELECTION DAY,2250
2024,PRESIDENT,NC,37161,RUTHERFORD,DEMOCRAT,PROVISIONAL,37
2024,PRESIDENT,NC,37161,RUTHERFORD,LIBERTARIAN,ABSENTEE BY MAIL,6
